,FRAUD_DECILE,level_1,min,max,final_score
381,382,score_rf,2.1227746461685432e-11,2.136206714062746e-11,0.618
382,383,score_rf,2.109225656335194e-11,2.1227745839451063e-11,0.617
383,384,score_rf,2.0959963612515158e-11,2.1092252223528684e-11,0.616
384,385,score_rf,2.082795419775452e-11,2.095996231278438e-11,0.615
385,386,score_rf,2.069643173303652e-11,2.0827954160377188e-11,0.614
386,387,score_rf,2.0568502918440284e-11,2.0696430156018792e-11,0.613
387,388,score_rf,2.0439915445783292e-11,2.0568492242394107e-11,0.612
388,389,score_rf,2.031324890723142e-11,2.0439911749877424e-11,0.611
389,390,score_rf,2.0185789262306435e-11,2.0313241913870064e-11,0.61
390,391,score_rf,2.0059562373093504e-11,2.0185783070671877e-11,0.609
391,392,score_rf,1.9935724423329587e-11,2.0059561210470425e-11,0.608
392,393,score_rf,1.9812833883273453e-11,1.993572023772945e-11,0.607
393,394,score_rf,1.9689508167541713e-11,1.9812832372152927e-11,0.606
394,395,score_rf,1.9568265399441227e-11,1.9689506050189618e-11,0.605
395,396,score_rf,1.9447728764994465e-11,1.956826492230115e-11,0.604
396,397,score_rf,1.9330318282034864e-11,1.944772748661641e-11,0.603
397,398,score_rf,1.9210492421225426e-11,1.933031646248099e-11,0.602
398,399,score_rf,1.9092265517051977e-11,1.9210476577572098e-11,0.601
399,400,score_rf,1.8975933273634827e-11,1.9092255450088244e-11,0.6
400,401,score_rf,1.885949627020848e-11,1.897593118399455e-11,0.599
401,402,score_rf,1.874516459449461e-11,1.8859484882383806e-11,0.598
402,403,score_rf,1.8629328250054968e-11,1.8745158299550812e-11,0.597
403,404,score_rf,1.8515153011525422e-11,1.8629327249375888e-11,0.596
404,405,score_rf,1.8402125155036273e-11,1.8515148687284433e-11,0.595
405,406,score_rf,1.828945180389422e-11,1.8402116555306756e-11,0.594
406,407,score_rf,1.8179171311782256e-11,1.828945019720037e-11,0.593
407,408,score_rf,1.8068293084266158e-11,1.8179169982658754e-11,0.5920000000000001
408,409,score_rf,1.7958582443849288e-11,1.80682913099974e-11,0.591
409,410,score_rf,1.7850806659639708e-11,1.7958579127018484e-11,0.5900000000000001
410,411,score_rf,1.7740544727450773e-11,1.7850795682395812e-11,0.589
411,412,score_rf,1.763241055085829e-11,1.774053526874681e-11,0.5880000000000001
412,413,score_rf,1.7526479259680574e-11,1.7632405964802047e-11,0.587
413,414,score_rf,1.742130416609305e-11,1.7526476868178544e-11,0.5860000000000001
414,415,score_rf,1.7317113348280063e-11,1.74213036914441e-11,0.585
415,416,score_rf,1.721173368005979e-11,1.731711141705941e-11,0.5840000000000001
416,417,score_rf,1.710788873844633e-11,1.7211731985753484e-11,0.583
417,418,score_rf,1.700430911848151e-11,1.7107888045084812e-11,0.5820000000000001
418,419,score_rf,1.690280680959699e-11,1.7004306890985183e-11,0.581
419,420,score_rf,1.680131297673098e-11,1.6902802436866206e-11,0.5800000000000001
420,421,score_rf,1.6700730478633585e-11,1.680131204269283e-11,0.579
421,422,score_rf,1.6601788503805407e-11,1.6700726556344158e-11,0.5780000000000001
422,423,score_rf,1.650362482365467e-11,1.66017871136799e-11,0.577
423,424,score_rf,1.640549087155796e-11,1.650362480097046e-11,0.5760000000000001
424,425,score_rf,1.6307669262985737e-11,1.6405484895738074e-11,0.575
425,426,score_rf,1.621016575909161e-11,1.6307668263120493e-11,0.5740000000000001
426,427,score_rf,1.611454892037929e-11,1.6210164500149755e-11,0.573
427,428,score_rf,1.6020836495621625e-11,1.6114547344625907e-11,0.5720000000000001
428,429,score_rf,1.5926111417802117e-11,1.602083255765293e-11,0.571
429,430,score_rf,1.5831601001542862e-11,1.592610882908542e-11,0.5700000000000001
430,431,score_rf,1.573803248452043e-11,1.5831595007262845e-11,0.569
431,432,score_rf,1.5644932799167596e-11,1.5738026839921908e-11,0.5680000000000001
432,433,score_rf,1.5552548883327847e-11,1.5644928437634377e-11,0.567
433,434,score_rf,1.5461457886436182e-11,1.5552547336259912e-11,0.5660000000000001
434,435,score_rf,1.5370940476290672e-11,1.5461452073020363e-11,0.565
435,436,score_rf,1.52809325098713e-11,1.5370938038186625e-11,0.5640000000000001
436,437,score_rf,1.5191813066655918e-11,1.5280923696981183e-11,0.563
437,438,score_rf,1.5102195723829696e-11,1.5191795783388805e-11,0.562
438,439,score_rf,1.501433056787344e-11,1.5102193886853775e-11,0.5609999999999999
439,440,score_rf,1.492657135495811e-11,1.501432812276958e-11,0.56
440,441,score_rf,1.4839460742017424e-11,1.4926571262624528e-11,0.5589999999999999
441,442,score_rf,1.475213664459493e-11,1.483943098897271e-11,0.558
442,443,score_rf,1.466670724890143e-11,1.475213147646427e-11,0.5569999999999999
443,444,score_rf,1.4581341740403704e-11,1.4666706047991027e-11,0.556
444,445,score_rf,1.4495827347869004e-11,1.4581339505737474e-11,0.5549999999999999
445,446,score_rf,1.4412157571612115e-11,1.4495826171552765e-11,0.554
446,447,score_rf,1.4328824631801851e-11,1.4412156663226794e-11,0.5529999999999999
447,448,score_rf,1.4245483729849815e-11,1.4328816603121061e-11,0.552
448,449,score_rf,1.416204311974922e-11,1.4245480592928591e-11,0.5509999999999999
449,450,score_rf,1.4079439278435147e-11,1.4162035209741197e-11,0.55
450,451,score_rf,1.399835117706444e-11,1.4079437310895668e-11,0.5489999999999999
451,452,score_rf,1.3916268986388142e-11,1.3998343666259025e-11,0.548
452,453,score_rf,1.383671745719972e-11,1.3916264393488862e-11,0.5469999999999999
453,454,score_rf,1.3758156317127855e-11,1.383671716018747e-11,0.546
454,455,score_rf,1.3679084270959957e-11,1.3758150930628215e-11,0.5449999999999999
455,456,score_rf,1.3600311507503912e-11,1.3679078483650272e-11,0.544
456,457,score_rf,1.3522163677409708e-11,1.3600310809437173e-11,0.5429999999999999
457,458,score_rf,1.3444379710910998e-11,1.3522163328462965e-11,0.542
458,459,score_rf,1.3366275021027202e-11,1.3444370037651979e-11,0.5409999999999999
459,460,score_rf,1.3289576167344886e-11,1.3366271360897868e-11,0.54
460,461,score_rf,1.3213164334530574e-11,1.3289575587009939e-11,0.5389999999999999
461,462,score_rf,1.3137047966529117e-11,1.3213164296717379e-11,0.538
462,463,score_rf,1.306192473587923e-11,1.3137036306915696e-11,0.5369999999999999
463,464,score_rf,1.298646704424666e-11,1.3061919950885551e-11,0.536
464,465,score_rf,1.2911769872813226e-11,1.2986465607674522e-11,0.5349999999999999
465,466,score_rf,1.283811148879115e-11,1.291176162344098e-11,0.534
466,467,score_rf,1.2764473613483906e-11,1.2838110292178638e-11,0.5329999999999999
467,468,score_rf,1.2691046843397469e-11,1.276446104471016e-11,0.532
468,469,score_rf,1.2618316401498854e-11,1.2691029892838262e-11,0.531
469,470,score_rf,1.2546401553559728e-11,1.2618312183402006e-11,0.53
470,471,score_rf,1.2475450692862516e-11,1.2546399520875923e-11,0.529
471,472,score_rf,1.2403993869400654e-11,1.247544593504503e-11,0.528
472,473,score_rf,1.2334063132003442e-11,1.2403993580437307e-11,0.527
473,474,score_rf,1.2263912889505663e-11,1.2334061853837641e-11,0.526
474,475,score_rf,1.2194761759825474e-11,1.2263910399531335e-11,0.525
475,476,score_rf,1.2126040465784265e-11,1.2194761603411303e-11,0.524
476,477,score_rf,1.2056294638863037e-11,1.2126036876292827e-11,0.523
477,478,score_rf,1.198813751651089e-11,1.205629195250265e-11,0.522
478,479,score_rf,1.1920600023717847e-11,1.1988130640134292e-11,0.521
479,480,score_rf,1.1853752468178263e-11,1.1920600006741275e-11,0.52
480,481,score_rf,1.1786713879272119e-11,1.1853752057338776e-11,0.519
481,482,score_rf,1.1719322493489196e-11,1.178669604281934e-11,0.518
482,483,score_rf,1.1653061324626745e-11,1.1719321608701063e-11,0.517
483,484,score_rf,1.158757481023591e-11,1.1653061185771343e-11,0.516
484,485,score_rf,1.1522498297515988e-11,1.1587574449626523e-11,0.515
485,486,score_rf,1.1458293580450138e-11,1.1522490625469255e-11,0.514
486,487,score_rf,1.139378133323806e-11,1.145829334986985e-11,0.513
487,488,score_rf,1.1329691000259894e-11,1.1393780340478857e-11,0.512
488,489,score_rf,1.126636782435724e-11,1.1329690992834603e-11,0.511
489,490,score_rf,1.120262202920585e-11,1.1266360221503366e-11,0.51
490,491,score_rf,1.113996246903882e-11,1.1202621637264298e-11,0.509
491,492,score_rf,1.1078008926031366e-11,1.1139957522092402e-11,0.508
492,493,score_rf,1.1016067587864426e-11,1.1078007487598626e-11,0.507
493,494,score_rf,1.0954427211406817e-11,1.1016064427232152e-11,0.506
494,495,score_rf,1.0893527878748058e-11,1.0954423743320655e-11,0.505
495,496,score_rf,1.0832998951584759e-11,1.089352559863119e-11,0.504
496,497,score_rf,1.0772650829048283e-11,1.0832998070470594e-11,0.503
497,498,score_rf,1.0712311079137633e-11,1.077264969408669e-11,0.502
498,499,score_rf,1.0653008531651006e-11,1.0712310656723027e-11,0.501
499,500,score_rf,1.0593772454453253e-11,1.0653008530476232e-11,0.5
500,501,score_rf,1.0534559824768644e-11,1.0593771744156911e-11,0.499
501,502,score_rf,1.0476382389026612e-11,1.0534552657351801e-11,0.498
502,503,score_rf,1.0418254523237345e-11,1.0476376362544512e-11,0.497
503,504,score_rf,1.0360521816163495e-11,1.0418253614105943e-11,0.496
504,505,score_rf,1.0302750767658677e-11,1.036051801465438e-11,0.495
505,506,score_rf,1.0245603889733413e-11,1.0302744134862495e-11,0.494
506,507,score_rf,1.0189454296062884e-11,1.0245603142812565e-11,0.493
507,508,score_rf,1.0133316343652004e-11,1.018945211804327e-11,0.492
508,509,score_rf,1.0077206722281244e-11,1.013331630247108e-11,0.491
509,510,score_rf,1.0021242732725372e-11,1.007720480186239e-11,0.49
510,511,score_rf,9.965511162950449e-12,1.002123517871087e-11,0.489
511,512,score_rf,9.910576627671377e-12,9.965505347137624e-12,0.488
512,513,score_rf,9.855894180577924e-12,9.910565979198984e-12,0.487
513,514,score_rf,9.801465422252497e-12,9.855893977414553e-12,0.486
514,515,score_rf,9.747312680550349e-12,9.801461120924338e-12,0.485
515,516,score_rf,9.693638056037991e-12,9.747312136802364e-12,0.484
516,517,score_rf,9.640081452180998e-12,9.69363593892976e-12,0.483
517,518,score_rf,9.586984470213116e-12,9.640080783533443e-12,0.482
518,519,score_rf,9.533868489522213e-12,9.586984452746938e-12,0.481
519,520,score_rf,9.480961326778709e-12,9.533866150440621e-12,0.48
520,521,score_rf,9.429348642945896e-12,9.480960655493943e-12,0.479
521,522,score_rf,9.37752187917193e-12,9.429347388702343e-12,0.478
522,523,score_rf,9.326155456815321e-12,9.377521599941477e-12,0.477
523,524,score_rf,9.274882603807905e-12,9.326154447202065e-12,0.476
524,525,score_rf,9.224058430278786e-12,9.274881622469445e-12,0.475
525,526,score_rf,9.173273867041711e-12,9.224057751295838e-12,0.474
526,527,score_rf,9.123376817965562e-12,9.173273701513699e-12,0.473
527,528,score_rf,9.073090000065305e-12,9.123370288948882e-12,0.472
528,529,score_rf,9.023888804002831e-12,9.07308347773443e-12,0.471
529,530,score_rf,8.974585090377345e-12,9.023885086140072e-12,0.47
530,531,score_rf,8.9247184238124e-12,8.974581027801266e-12,0.469
531,532,score_rf,8.875153362112231e-12,8.924716479285923e-12,0.46799999999999997
532,533,score_rf,8.827216407352407e-12,8.87515192922924e-12,0.46699999999999997
533,534,score_rf,8.779252557421522e-12,8.827211778908416e-12,0.46599999999999997
534,535,score_rf,8.73118760109492e-12,8.779250840377812e-12,0.46499999999999997
535,536,score_rf,8.683777346414444e-12,8.731184916407152e-12,0.46399999999999997
536,537,score_rf,8.636812491968894e-12,8.683766875821222e-12,0.46299999999999997
537,538,score_rf,8.589858485319208e-12,8.636811631620342e-12,0.46199999999999997
538,539,score_rf,8.543550840076464e-12,8.58985750834089e-12,0.46099999999999997
539,540,score_rf,8.497142313154005e-12,8.543545366293597e-12,0.45999999999999996
540,541,score_rf,8.450768914615159e-12,8.49714100247181e-12,0.45899999999999996
541,542,score_rf,8.404811211375008e-12,8.450763777478944e-12,0.45799999999999996
542,543,score_rf,8.358627741028852e-12,8.4048098786672e-12,0.45699999999999996
543,544,score_rf,8.312613146776299e-12,8.358627352158828e-12,0.45599999999999996
544,545,score_rf,8.266921385029568e-12,8.31261123100601e-12,0.45499999999999996
545,546,score_rf,8.221184273434077e-12,8.266920908468684e-12,0.45399999999999996
546,547,score_rf,8.176200693618098e-12,8.221180733884307e-12,0.45299999999999996
547,548,score_rf,8.131764995425691e-12,8.176200531891834e-12,0.45199999999999996
548,549,score_rf,8.088116431211104e-12,8.131764260582349e-12,0.45099999999999996
549,550,score_rf,8.044164838341478e-12,8.088116067170846e-12,0.44999999999999996
550,551,score_rf,8.000318406039733e-12,8.044164205626384e-12,0.44899999999999995
551,552,score_rf,7.957148814362025e-12,8.000315913227702e-12,0.44799999999999995
552,553,score_rf,7.913669532326269e-12,7.95714661951706e-12,0.44699999999999995
553,554,score_rf,7.870957405321795e-12,7.913664820061171e-12,0.44599999999999995
554,555,score_rf,7.827805489754685e-12,7.87095535444644e-12,0.44499999999999995
555,556,score_rf,7.785497402538357e-12,7.827802046005162e-12,0.44399999999999995
556,557,score_rf,7.743383932568232e-12,7.785497113123375e-12,0.44299999999999995
557,558,score_rf,7.701857921568304e-12,7.743381691868877e-12,0.44199999999999995
558,559,score_rf,7.660227501426644e-12,7.701857341355684e-12,0.44099999999999995
559,560,score_rf,7.618336891473393e-12,7.660218397004691e-12,0.43999999999999995
560,561,score_rf,7.576524844807611e-12,7.61833525473689e-12,0.43899999999999995
561,562,score_rf,7.535492725391441e-12,7.576523552574917e-12,0.43799999999999994
562,563,score_rf,7.495050259536235e-12,7.535492206762973e-12,0.43700000000000006
563,564,score_rf,7.454729382868844e-12,7.495048098239896e-12,0.43600000000000005
564,565,score_rf,7.414018023042466e-12,7.454729123644362e-12,0.43500000000000005
565,566,score_rf,7.37374351817805e-12,7.41401585040007e-12,0.43400000000000005
566,567,score_rf,7.333405937040927e-12,7.373743454919958e-12,0.43300000000000005
567,568,score_rf,7.294046813935688e-12,7.33340137498619e-12,0.43200000000000005
568,569,score_rf,7.254660936123996e-12,7.294046179218995e-12,0.43100000000000005
569,570,score_rf,7.2147795985962194e-12,7.2546552870245725e-12,0.43000000000000005
570,571,score_rf,7.175620059752267e-12,7.2147743603423265e-12,0.42900000000000005
571,572,score_rf,7.136954938607582e-12,7.175618141148317e-12,0.42800000000000005
572,573,score_rf,7.097981046374875e-12,7.136954235697735e-12,0.42700000000000005
573,574,score_rf,7.059457734930016e-12,7.097979940876659e-12,0.42600000000000005
574,575,score_rf,7.02126509342549e-12,7.059455411363472e-12,0.42500000000000004
575,576,score_rf,6.983077392195987e-12,7.02126154540517e-12,0.42400000000000004
576,577,score_rf,6.9446961623362904e-12,6.983076251311158e-12,0.42300000000000004
577,578,score_rf,6.906850855775285e-12,6.944694020368367e-12,0.42200000000000004
578,579,score_rf,6.869211030570072e-12,6.906846440933754e-12,0.42100000000000004
579,580,score_rf,6.831866312105502e-12,6.869210508644576e-12,0.42000000000000004
580,581,score_rf,6.795325260976802e-12,6.8318613348477935e-12,0.41900000000000004
581,582,score_rf,6.7589908936876016e-12,6.795322595229536e-12,0.41800000000000004
582,583,score_rf,6.721706577430737e-12,6.758986289418784e-12,0.41700000000000004
583,584,score_rf,6.685140107609203e-12,6.7217056047717145e-12,0.41600000000000004
584,585,score_rf,6.649227991704081e-12,6.6851309031423036e-12,0.41500000000000004
585,586,score_rf,6.6128859621666375e-12,6.64922261497479e-12,0.41400000000000003
586,587,score_rf,6.5770901245080306e-12,6.612884645459577e-12,0.41300000000000003
587,588,score_rf,6.541679640325242e-12,6.577087248638115e-12,0.41200000000000003
588,589,score_rf,6.505975763162037e-12,6.54167876138966e-12,0.41100000000000003
589,590,score_rf,6.471039711777612e-12,6.505975695541489e-12,0.41000000000000003
590,591,score_rf,6.436070831011146e-12,6.471036280188212e-12,0.40900000000000003
591,592,score_rf,6.401273017356131e-12,6.436068543725539e-12,0.40800000000000003
592,593,score_rf,6.3665526421493145e-12,6.4012645782756505e-12,0.40700000000000003
593,594,score_rf,6.332567784869226e-12,6.366550566205834e-12,0.406
594,595,score_rf,6.298162596081967e-12,6.332567374314757e-12,0.405
595,596,score_rf,6.263931510263795e-12,6.298158794215114e-12,0.404
596,597,score_rf,6.230248690748197e-12,6.263930738784177e-12,0.403
597,598,score_rf,6.1964663615219176e-12,6.230248449290039e-12,0.402
598,599,score_rf,6.162736088107269e-12,6.196465387988946e-12,0.401
599,600,score_rf,6.129369893148536e-12,6.162735774600135e-12,0.4
600,601,score_rf,6.095960532126557e-12,6.129361395572189e-12,0.399
601,602,score_rf,6.063033183969909e-12,6.0959545122939495e-12,0.398
602,603,score_rf,6.030351265858015e-12,6.063032599816034e-12,0.397
603,604,score_rf,5.99754550902444e-12,6.03035063799869e-12,0.396
604,605,score_rf,5.965468333016219e-12,5.99754471604868e-12,0.395
605,606,score_rf,5.9334641422449584e-12,5.9654645402397394e-12,0.394
606,607,score_rf,5.900951565962488e-12,5.933463888487161e-12,0.393
607,608,score_rf,5.869396700576866e-12,5.900948350501582e-12,0.392
608,609,score_rf,5.8374590444045944e-12,5.869393960830354e-12,0.391
609,610,score_rf,5.805912997008596e-12,5.837454494270037e-12,0.39
610,611,score_rf,5.774285152532971e-12,5.805912985900494e-12,0.389
611,612,score_rf,5.742716311698652e-12,5.7742841180225945e-12,0.388
612,613,score_rf,5.71133744824625e-12,5.742711567923262e-12,0.387
613,614,score_rf,5.680596978310978e-12,5.7113331799164856e-12,0.386
614,615,score_rf,5.649471020977617e-12,5.680589019510065e-12,0.385
615,616,score_rf,5.6187338796867165e-12,5.649470164218426e-12,0.384
616,617,score_rf,5.58825882308555e-12,5.618733157040254e-12,0.383
617,618,score_rf,5.5581547796694394e-12,5.588258661594121e-12,0.382
618,619,score_rf,5.527721831864251e-12,5.55815347180493e-12,0.381
619,620,score_rf,5.497318791208721e-12,5.52772113866887e-12,0.38
620,621,score_rf,5.4675076582886776e-12,5.497316608570863e-12,0.379
621,622,score_rf,5.437303998071515e-12,5.467506717482211e-12,0.378
622,623,score_rf,5.407785192704799e-12,5.437297038144347e-12,0.377
623,624,score_rf,5.378491363589347e-12,5.407784671931139e-12,0.376
624,625,score_rf,5.349021776820802e-12,5.3784910299419686e-12,0.375
625,626,score_rf,5.319846625378688e-12,5.349018755446614e-12,0.374
626,627,score_rf,5.2908656037720655e-12,5.319846223676622e-12,0.373
627,628,score_rf,5.262135529462351e-12,5.2908649943428476e-12,0.372
628,629,score_rf,5.233548792090663e-12,5.262135193372415e-12,0.371
629,630,score_rf,5.204699829404962e-12,5.233547632644486e-12,0.37
630,631,score_rf,5.176398656388025e-12,5.204699273403176e-12,0.369
631,632,score_rf,5.148097848393749e-12,5.1763974861546176e-12,0.368
632,633,score_rf,5.119726135899148e-12,5.148094671188692e-12,0.367
633,634,score_rf,5.091561742475728e-12,5.11972601141632e-12,0.366
634,635,score_rf,5.063930044900662e-12,5.091557846757973e-12,0.365
635,636,score_rf,5.036257914670446e-12,5.0639296874617724e-12,0.364
636,637,score_rf,5.0085975530799194e-12,5.036257837144292e-12,0.363
637,638,score_rf,4.9811832511381e-12,5.0085939233958666e-12,0.362
638,639,score_rf,4.954010469344143e-12,4.9811752466224585e-12,0.361
639,640,score_rf,4.9272982471035936e-12,4.954009194428239e-12,0.36
640,641,score_rf,4.9005143935460576e-12,4.9272966069223525e-12,0.359
641,642,score_rf,4.873738652438205e-12,4.9005138017486096e-12,0.358
642,643,score_rf,4.847364377499784e-12,4.87373619094732e-12,0.357
643,644,score_rf,4.820766281146785e-12,4.8473629842490895e-12,0.356
644,645,score_rf,4.794326070718471e-12,4.820765979270325e-12,0.355
645,646,score_rf,4.768080214010762e-12,4.794318469865283e-12,0.354
646,647,score_rf,4.741829579482862e-12,4.7680795147841705e-12,0.353
647,648,score_rf,4.7160647157858485e-12,4.741828732366262e-12,0.352
648,649,score_rf,4.690101412999619e-12,4.716063244739908e-12,0.351
649,650,score_rf,4.664134939680487e-12,4.690100905604263e-12,0.35
650,651,score_rf,4.638618828653814e-12,4.6641258888235074e-12,0.349
651,652,score_rf,4.613067099326395e-12,4.638618531207696e-12,0.348
652,653,score_rf,4.587693808819292e-12,4.613065943341357e-12,0.347
653,654,score_rf,4.562126045645379e-12,4.5876895200665425e-12,0.346
654,655,score_rf,4.537186262566351e-12,4.562125056243535e-12,0.345
655,656,score_rf,4.5120044421526986e-12,4.537184696923856e-12,0.344
656,657,score_rf,4.4872021283810314e-12,4.512001497743083e-12,0.34299999999999997
657,658,score_rf,4.462311872569151e-12,4.487200058450436e-12,0.34199999999999997
658,659,score_rf,4.437666584504544e-12,4.462310373137037e-12,0.34099999999999997
659,660,score_rf,4.413017985213423e-12,4.437665422478079e-12,0.33999999999999997
660,661,score_rf,4.388613733534758e-12,4.413017831060702e-12,0.33899999999999997
661,662,score_rf,4.364476977634594e-12,4.388613492504751e-12,0.33799999999999997
662,663,score_rf,4.340194874176639e-12,4.3644768425862e-12,0.33699999999999997
663,664,score_rf,4.316164753893572e-12,4.340194573040003e-12,0.33599999999999997
664,665,score_rf,4.292454505829569e-12,4.316164065419619e-12,0.33499999999999996
665,666,score_rf,4.2685905715251726e-12,4.2924491470145984e-12,0.33399999999999996
666,667,score_rf,4.244815478287299e-12,4.268589294274471e-12,0.33299999999999996
667,668,score_rf,4.221517212743593e-12,4.244814608278366e-12,0.33199999999999996
668,669,score_rf,4.1979090361591855e-12,4.221515619500812e-12,0.33099999999999996
669,670,score_rf,4.174485078381486e-12,4.19790741464256e-12,0.32999999999999996
670,671,score_rf,4.151119483812249e-12,4.174482299015489e-12,0.32899999999999996
671,672,score_rf,4.128143029876567e-12,4.151118262976855e-12,0.32799999999999996
672,673,score_rf,4.1048064759898764e-12,4.128141906446136e-12,0.32699999999999996
673,674,score_rf,4.0819712193770525e-12,4.104806081925218e-12,0.32599999999999996
674,675,score_rf,4.059124481062006e-12,4.0819698519344735e-12,0.32499999999999996
675,676,score_rf,4.0364302598028776e-12,4.059124394985416e-12,0.32399999999999995
676,677,score_rf,4.014080390084199e-12,4.036429887422236e-12,0.32299999999999995
677,678,score_rf,3.991794686011855e-12,4.014077478103977e-12,0.32199999999999995
678,679,score_rf,3.969632139751178e-12,3.991790417558136e-12,0.32099999999999995
679,680,score_rf,3.946813322720434e-12,3.969631656394739e-12,0.31999999999999995
680,681,score_rf,3.924807036759531e-12,3.946813320491892e-12,0.31899999999999995
681,682,score_rf,3.90259611961558e-12,3.924806991254201e-12,0.31799999999999995
682,683,score_rf,3.88057048228911e-12,3.90259364037655e-12,0.31699999999999995
683,684,score_rf,3.8586756972535695e-12,3.880569903823593e-12,0.31599999999999995
684,685,score_rf,3.837002818250569e-12,3.858673832918913e-12,0.31499999999999995
685,686,score_rf,3.815464775928591e-12,3.837001352762972e-12,0.31399999999999995
686,687,score_rf,3.793997024759896e-12,3.81546231952874e-12,0.31299999999999994
687,688,score_rf,3.772690201432019e-12,3.793995529545267e-12,0.31200000000000006
688,689,score_rf,3.751286965106613e-12,3.7726869073566556e-12,0.31100000000000005
689,690,score_rf,3.730045968853637e-12,3.751286501870208e-12,0.31000000000000005
690,691,score_rf,3.708976863582759e-12,3.73004571476398e-12,0.30900000000000005
691,692,score_rf,3.68783617652318e-12,3.708976518085099e-12,0.30800000000000005
692,693,score_rf,3.666752912048525e-12,3.687836100314536e-12,0.30700000000000005
693,694,score_rf,3.646019528982619e-12,3.6667526100962335e-12,0.30600000000000005
694,695,score_rf,3.625243090787787e-12,3.646016729582414e-12,0.30500000000000005
695,696,score_rf,3.60488649401422e-12,3.6252407452076714e-12,0.30400000000000005
696,697,score_rf,3.58420935468376e-12,3.6048846734420366e-12,0.30300000000000005
697,698,score_rf,3.563989157654884e-12,3.5842072817999543e-12,0.30200000000000005
698,699,score_rf,3.543498369612641e-12,3.563988701283819e-12,0.30100000000000005
699,700,score_rf,3.523397049772414e-12,3.543497712940946e-12,0.30000000000000004
700,701,score_rf,3.5033761394769925e-12,3.5233949096015095e-12,0.29900000000000004
701,702,score_rf,3.4832219318509753e-12,3.5033751730589347e-12,0.29800000000000004
702,703,score_rf,3.4632968091097924e-12,3.483221903662349e-12,0.29700000000000004
703,704,score_rf,3.443324326963491e-12,3.463296312969901e-12,0.29600000000000004
704,705,score_rf,3.423489884926348e-12,3.4433235184562008e-12,0.29500000000000004
705,706,score_rf,3.4039172269884637e-12,3.4234897485737753e-12,0.29400000000000004
706,707,score_rf,3.3841813164873387e-12,3.4039169638713768e-12,0.29300000000000004
707,708,score_rf,3.3644463224118344e-12,3.384180316805665e-12,0.29200000000000004
708,709,score_rf,3.3452006754276135e-12,3.3644447404349516e-12,0.29100000000000004
709,710,score_rf,3.3260145195592996e-12,3.34519974364308e-12,0.29000000000000004
710,711,score_rf,3.306858773685695e-12,3.326014291856512e-12,0.28900000000000003
711,712,score_rf,3.288093539286598e-12,3.306858210770068e-12,0.28800000000000003
712,713,score_rf,3.2689819107919984e-12,3.2880922014722228e-12,0.28700000000000003
713,714,score_rf,3.2501237919958785e-12,3.2689795656688762e-12,0.28600000000000003
714,715,score_rf,3.231388942106869e-12,3.2501227840269165e-12,0.28500000000000003
715,716,score_rf,3.212792174760786e-12,3.231387939829694e-12,0.28400000000000003
716,717,score_rf,3.1942191412827983e-12,3.2127908671601677e-12,0.28300000000000003
717,718,score_rf,3.175776656500997e-12,3.194218202982804e-12,0.28200000000000003
718,719,score_rf,3.157171882074786e-12,3.1757759920399216e-12,0.281
719,720,score_rf,3.1386433189139758e-12,3.1571710300837856e-12,0.28
720,721,score_rf,3.120459238579881e-12,3.138642800464805e-12,0.279
721,722,score_rf,3.102244276284923e-12,3.120458596897292e-12,0.278
722,723,score_rf,3.084324272897238e-12,3.1022439713704775e-12,0.277
723,724,score_rf,3.066152168368118e-12,3.0843220353658767e-12,0.276
724,725,score_rf,3.048076125945723e-12,3.0661514885723596e-12,0.275
725,726,score_rf,3.0301896381408968e-12,3.0480754895192124e-12,0.274
726,727,score_rf,3.012375881553497e-12,3.0301891087279764e-12,0.273
727,728,score_rf,2.9946874905884652e-12,3.0123754902666945e-12,0.272
728,729,score_rf,2.9768157188596527e-12,2.99468710843898e-12,0.271
729,730,score_rf,2.9591088047839215e-12,2.976814884175792e-12,0.27
730,731,score_rf,2.9413887038099506e-12,2.9591071616953834e-12,0.269
731,732,score_rf,2.9241040560445807e-12,2.9413879301545565e-12,0.268
732,733,score_rf,2.9067535741019294e-12,2.92410344522542e-12,0.267
733,734,score_rf,2.8892556159488387e-12,2.9067533619694657e-12,0.266
734,735,score_rf,2.8718905070583504e-12,2.8892547535421497e-12,0.265
735,736,score_rf,2.8548597623521763e-12,2.8718876229433653e-12,0.264
736,737,score_rf,2.8376021708313013e-12,2.854858784762221e-12,0.263
737,738,score_rf,2.8203662417689857e-12,2.83760096105877e-12,0.262
738,739,score_rf,2.8035595791524224e-12,2.8203654935969353e-12,0.261
739,740,score_rf,2.78658532429647e-12,2.803559332557268e-12,0.26
740,741,score_rf,2.7700450879663048e-12,2.7865850829674e-12,0.259
741,742,score_rf,2.753307582886845e-12,2.7700450160652985e-12,0.258
742,743,score_rf,2.7365989967941574e-12,2.7533073840000742e-12,0.257
743,744,score_rf,2.7201115958354024e-12,2.736595171647018e-12,0.256
744,745,score_rf,2.7035499559520723e-12,2.7201115605396816e-12,0.255
745,746,score_rf,2.6872449269751944e-12,2.7035491592999997e-12,0.254
746,747,score_rf,2.6708186523089767e-12,2.687244365368083e-12,0.253
747,748,score_rf,2.6548650648269923e-12,2.6708172874555707e-12,0.252
748,749,score_rf,2.638627908112437e-12,2.6548643098779682e-12,0.251
